log_moneyness,time_to_maturity,volatility,delta
-0.3040171375808548,0.2368181921321357,0.3655509327363896,0.060152584732837786
-0.45477271108946193,0.4349388021805075,0.14536401351129583,3.929489007169083e-06
-0.17466966923673566,0.38767054053353756,0.12326705941337934,0.02357796799175067
-0.11132271031051799,0.3393893780057575,0.495685644878851,0.42765279064365863
-0.2286509682261041,0.22005201026406357,0.24917974465765377,0.03565041598762248
0.32873750915192934,0.761575470461008,0.12050800769546091,0.9998003761832615
-0.14324667330641072,0.09548814470735488,0.16385839682566217,0.0033698052574194985
-0.21906549031261924,0.8886853205869756,0.4496823987666019,0.42074436243306845
0.042696083158248466,0.18327447566877597,0.1823194706508532,0.7591130561608277
-0.35907577502523735,0.9800749153330258,0.28681682850858775,0.17104551031259024
0.30219698075403967,0.9885833676062036,0.3669896743992516,0.8741225662881368
-0.4254493563202292,0.4044031708287402,0.48634710816236937,0.1239248409116191
0.4868869366005173,0.9879428619059403,0.1056369995289407,0.9999998765598451
0.2722447692966574,0.8703778321079191,0.2950330519992392,0.9005724000641602
-0.3012843184658276,0.09160597417719894,0.49841273613471127,0.029283532874915415
-0.4944778828763976,0.9478552779923319,0.1486888092503665,0.0012803609740232478
0.31546142845483416,0.05208924204554828,0.1494867881032876,1.0
0.20685734384761711,0.1900951508017161,0.13481692626101177,0.9998964794326118
0.2290071680409873,0.5887495854382075,0.3031376149125394,0.8901680756238525
0.27127034668594574,0.08992980661601346,0.23936447898689028,0.9999472655214886
-0.42595534826590964,0.17011047941947524,0.38650162255188647,0.005558413558823489
-0.1415342714557274,0.9539568692411163,0.32851866550226805,0.44748674699829966
-0.3841309404748703,0.994741006038732,0.33233599843658307,0.19958123246303977
0.3631034258755935,0.8001551763624942,0.3044236287966877,0.9470056257639866
0.12329812682755792,0.5200572975500558,0.4968259617515671,0.7243629331862391
-0.1691019751473508,0.9012979263347585,0.31561961562434454,0.3958376503638191
-0.43644164971397637,0.12077978317473301,0.1289452108015905,4.757061763435288e-22
-0.1890176782843378,0.9434629505525588,0.22887785524423776,0.2991381367253516
-0.17481667797325295,0.3580373981808779,0.41227095631330796,0.3040652028081302
0.22960617833806407,0.8628744973208625,0.35138207859393705,0.8410604478873314
0.13755747135521312,0.6716896719255371,0.3735790976185354,0.7617855389863502
0.38721274257632654,0.9606715610151648,0.4687224917767041,0.8804228301895805
-0.027785074838050705,0.86603116831786,0.27751211511791724,0.5750356971490566
-0.3804057540616983,0.8890188354153971,0.10780882016586953,0.0005686172289362067
0.213244787222995,0.6354368125588302,0.4960360014041491,0.7931373198012573
0.26078504861689744,0.834826945666513,0.28183110590707566,0.903812593599578
0.06127719756949623,0.7595598392537252,0.13904465000163735,0.8104768293436592
0.270967179954561,0.17000689959484838,0.3194336414635999,0.9856549130526313
-0.006204403635609257,0.6521109224397106,0.3360812702603991,0.5921104379966917
0.022732829381994057,0.15669379105495704,0.3257333667251936,0.6184977032704995
-0.07245898164145037,0.8707615606666745,0.48596717241002435,0.564726399720916
-0.4745808732559048,0.07529030134656879,0.22785417309107428,3.2089381310465357e-14
-0.39210857300669555,0.9871762034913425,0.11380525063780876,0.001466453131018824
-0.46857081431326575,0.4066203994763344,0.4679008951603483,0.08800615972262688
0.1364104112637804,0.17892306016442125,0.1764954275939418,0.9763908852145199
-0.18564401892367333,0.9363182338246107,0.3997797521294293,0.4342925960110561
0.00857069116470277,0.05497172636754947,0.18160387327949157,0.6129942447307908
0.407566473926093,0.47540457816389364,0.4315901794056112,0.9450088840720462
-0.25070777085112506,0.7725248566452576,0.46255301607635846,0.37509824106698936
-0.08961707696437027,0.32358297067738395,0.14214268181745113,0.1927473515944324
0.2555511385430487,0.5335463232037732,0.15890981822640435,0.9936034893997066
-0.27120183450837754,0.7034088861506639,0.4701155017511258,0.34402891072699593
-0.423020090171207,0.9524566567913076,0.4082817616593228,0.22877234491938514
-0.21024854708623197,0.11167561287831966,0.1155587489008168,6.441209101350084e-08
-0.3387787127459956,0.16565443667777055,0.1728797972684089,1.5671505728030464e-06
0.42969765234257307,0.5137821862421262,0.26483048652270186,0.9936821094183877
0.30812037956441696,0.4242902115385464,0.44567934217766886,0.8996567373096772
0.13340375651042347,0.41668819907682975,0.16042302717698106,0.938366641640661
0.3714605901877177,0.30399188790679166,0.3896560577457039,0.9717519668455292
0.30367207689911446,0.5650779505238666,0.1334857345520973,0.9996075569470276
-0.31342994111396416,0.884455452804059,0.2868675885850314,0.194079363158716
0.3925589984899778,0.16931509713248521,0.39159762486729943,0.9949052120132621
0.03934224191565072,0.22313346620080007,0.12588537134991662,0.8102886479176967
0.30744015516406253,0.6741152628215898,0.18169548698562743,0.9908968166845438
0.39609129992349323,0.06563567774443112,0.4167236315071082,0.9999259244514497
-0.18199652502813612,0.6770265575673764,0.1654074219181184,0.15375676415298334
-0.38994807547232324,0.32131158935470394,0.36701429013254394,0.04521352150982791
-0.2720648374580583,0.36427539208601484,0.3568746748551189,0.1421173964519717
-0.07289221137374369,0.41149388008467125,0.3081574978491486,0.4341475069649654
0.3180147659224931,0.35609168587679774,0.18068421606319301,0.9992339317679915
0.36073058325634344,0.8427975250667369,0.2667760669758528,0.9614211743683141
-0.4930478694688093,0.946607772826306,0.3487072456446094,0.12628743252541225
0.010747302577565732,0.5525313605630265,0.45268970948996673,0.6111384660012927
-0.08258899685122101,0.58605971384659,0.41914205837995394,0.4977539718234823
-0.27789218952926975,0.0797782769333008,0.3429378618691142,0.0027237385831207386
-0.3801346326663172,0.7160600090773906,0.19138838232145172,0.020420641547224113
-0.16238482859637204,0.5882578842344431,0.18667974528206224,0.1956899430515543
0.44290970391251916,0.05989057856952434,0.42555490520467343,0.9999926680847918
-0.17679706797924477,0.20644141040098624,0.3657688405511583,0.1791473605923991
0.018790621743366098,0.2099239861886371,0.24322420808000922,0.6249566526101726
0.20301895889517785,0.17925827242392564,0.48859249908817953,0.8703757519639579
-0.13637039762070602,0.6620594950765493,0.45590431098880563,0.46298988647889056
0.47178208272096067,0.9291552192022112,0.36860467942358577,0.9491031303390162
0.46244729494211123,0.7653455721047757,0.24769188557650607,0.9922200459137023
-0.24821770417463584,0.48259975036177405,0.22350263381150032,0.08602944598657031
-0.0027514941076145494,0.4100107850046371,0.47575352448517205,0.583392796041336
-0.19912169018323034,0.3925935242561303,0.2773864622062858,0.17211709497288297
-0.2151595056225324,0.6052344881188668,0.42000686197285386,0.34366177596044156
-0.4631130526454672,0.365628452355091,0.47588883170333485,0.08046036837340259
0.10956433397989684,0.23386075147682997,0.2968026785897709,0.8203188044012852
0.002679023228861488,0.6068144775098271,0.3612433621902573,0.601812431221338
-0.44852124875001065,0.39679835929329743,0.1345021336947709,2.620311228029168e-07
-0.22135353576338856,0.023983580852395502,0.36103256570440406,4.6229463090726174e-05
0.4082658859666537,0.03200880243110679,0.18603341178400534,1.0
-0.2604381093330276,0.28139524504287416,0.3682101037831689,0.12227798171542503
-0.3551051279087769,0.5172979775117951,0.14041821846845412,0.0006647977283013712
-0.010547239722436985,0.3606971125913088,0.29808327680810603,0.5522453988923693
0.4856504541106007,0.033814600863676436,0.30840675938524853,1.0
-0.2579447284884996,0.23092024611570802,0.2934077565093942,0.04676363804755719
0.17213554740587855,0.10545511558786996,0.4026896610280262,0.9224926953510756
0.2616196153287176,0.9491456813478024,0.4018082403824816,0.8377572174518644
-0.26236245600760033,0.31970573487224124,0.38255114000350865,0.15129866732912362
0.22821634861185958,0.024618707879540916,0.3526522038203696,0.9999850598335248
-0.13221686728074677,0.6639576194658069,0.4617568588862249,0.47009101172018314
0.13230583059357948,0.24012346110273897,0.33025553810796837,0.83463635684264
0.1335297107608947,0.571068892480694,0.23932861821872595,0.8380847785818966
0.03577468407475848,0.15923800006339298,0.12367552560154636,0.8188229012599354
-0.4097102299455917,0.9841731027712399,0.31432597968612364,0.15861307359531052
0.33530249558923797,0.9705565946996797,0.191096871084582,0.98353494376015
-0.17921993502826417,0.6594235181734028,0.25478501561537764,0.2731161846935082
-0.31348148960014577,0.7101305956038401,0.11997840421596058,0.0034792963116793787
-0.4592248584452361,0.4316201023787348,0.356350671993797,0.039861078669870036
0.09089294318824181,0.9625575519639872,0.45467571031603654,0.7035677064001198
0.17756436184228241,0.42950222416748896,0.23005639477078438,0.9185722735559884
-0.48341217107214385,0.24707331743397964,0.42195051764134806,0.016133660813351304
0.012093058299280979,0.12422482350786496,0.15052193643307718,0.6448860351451264
-0.27350422480206205,0.21604404731124172,0.389255233353083,0.08667682902641693
0.14517279040944986,0.5764913688894349,0.13190409343513218,0.9630658356725412
-0.32563357099500856,0.2526408007599061,0.20345240408277185,0.0013077557102877206
0.19093773810246595,0.6577069341630692,0.24409650251637083,0.890581643174404
-0.11326465369946259,0.3883626746861962,0.16271536088800032,0.1908448811847468
0.4367299887367345,0.8880041763630718,0.17379892962191912,0.9987344258128253
-0.36247905585400675,0.5628932867909215,0.3795702641252706,0.15112219665637733
-0.1589336489497415,0.6263780125702634,0.13830712200568787,0.13326120983819745
-0.38652647875941093,0.5609942049627503,0.473562988556922,0.20233512704571843
0.4246936182785628,0.886713086449114,0.40734511561982056,0.9214015609672264
0.377339353380981,0.07278537224989944,0.24269347164367217,0.9999999975622115
-0.2420583722848444,0.07667522001983769,0.35150432631952455,0.008222964938848769
0.15998404603417904,0.7047228424755009,0.38776642803288297,0.7771120904321125
0.31722220020121583,0.7702842630276966,0.3377937041729232,0.9111950710209893
0.05520081159946233,0.43925352409914814,0.3473029185778859,0.6737608046661759
0.029650578356006485,0.3587821559737207,0.46638755843352303,0.6217319447394056
-0.2581477090995483,0.285165615543359,0.45243760776266406,0.18709582481618048
-0.4068972321941008,0.24205093697521224,0.46552199197621064,0.053781029298551955
0.39721575795332675,0.9128390037818191,0.45408434670583114,0.8920860299378643
0.40041805716333045,0.30218815089756074,0.37415739867989783,0.9831271594939129
0.13310145727326794,0.6515980078530846,0.29670216514540004,0.7914674538688012
-0.16097020895129932,0.7892238325797859,0.29495343379975253,0.36967912712335144
-0.1507904253873391,0.031746912663105066,0.40862455522278607,0.02206350389601015
0.22595567887023937,0.04353540838435473,0.46958168468174244,0.9912817867757392
0.3971102599525771,0.3398060305909956,0.1352237996123915,0.9999999397621839
0.3870864242651173,0.6990555868705661,0.45073048014725386,0.9046190992972438
0.27987554585762386,0.2681906489097262,0.43987135994497994,0.9194503962752234
0.14203164615428776,0.011468457527927758,0.1350360616371443,1.0
-0.41586003500495117,0.2952664209444778,0.3626188566533007,0.026368039795674945
-0.33837128590538623,0.09922950847707762,0.4887560981848969,0.018373811975818027
0.39855418852707925,0.22721917273439998,0.44066298180028235,0.9801333161007106
0.10642905965958993,0.33985810069230465,0.12513707669106286,0.9580336126060017
-0.49080294838337035,0.1367767815180643,0.4700747294271181,0.003499536811825302
-0.3985284571339679,0.7093010801731834,0.1692339619913084,0.006642566707843051
0.1635017691080558,0.2633610296861264,0.12899029813310509,0.9965536177117159
-0.4949384161537813,0.6644838513119128,0.1911356721421188,0.001954022477009336
-0.33919194858250135,0.6030425242929577,0.29329549920386133,0.1069376722046671
0.04873378936658612,0.8990650328167986,0.4260900938414187,0.6678185772142711
0.19189519769269325,0.09705384062122255,0.20684766096606114,0.9989836242698586
0.15196125950260053,0.22246203025002811,0.2561008526794392,0.9208067749709812
-0.2757306905394402,0.8665266447535362,0.15643128920701688,0.06385692603762513
0.21217922134753586,0.8239101418218362,0.21662052714317173,0.9172683547621034
-0.26275091250319993,0.2001845016102302,0.46082811507944227,0.13077888484583816
-0.17460030184073227,0.1166586518266629,0.37231739943195746,0.1031945958056601
0.24649140511802414,0.8576790499739918,0.3695696070582742,0.8453305319989215
0.14963289904721466,0.1863566762564577,0.1999361531619166,0.9702695355534122
0.34922341049417793,0.8723986090100873,0.15848605233990343,0.9968123883677817
0.15761289230034337,0.9615035523839632,0.4549712636223218,0.75304895533211
0.06830860333547162,0.2285985721899137,0.4774586430644301,0.6784751057444389
-0.4063252321719075,0.8419837239217455,0.12143293312276665,0.0006566808557927006
-0.13228419694056648,0.4295927790824404,0.31206473468561935,0.3301629926336125
-0.23479763231827455,0.7908906405059608,0.27592793678788347,0.25047488354534997
-0.2560103566209164,0.4133215855690548,0.39536139495332795,0.21219925938269485
0.4730105547524456,0.07969164274637976,0.22071793650314936,0.9999999999999925
-0.1069022753332396,0.7155683198875277,0.34823101287887986,0.4624907281657242
0.3920465551771133,0.15918175350454328,0.13303309891908302,0.9999999999999802
0.1311386259972629,0.927754838423532,0.42918160425944696,0.7376562904521136
0.2948113035416484,0.42356882019049424,0.19547882601568928,0.9945732465161898
0.002637093105192112,0.09118014643048375,0.22557037681774955,0.5555536910023886
0.07690388462635911,0.23619521462625442,0.2512971757621676,0.7844909865524988
-0.0074823061811361,0.8638924412930177,0.1826463260920208,0.6160977338904778
-0.3047570122019555,0.32787461492791165,0.42355920949582937,0.1428263222076902
0.22245211526150532,0.8577647150298926,0.12746977583266172,0.9894612129928484
-0.2192276375591442,0.18056387100822743,0.4734131210637365,0.1725032228812648
-0.47568403356854616,0.4735359423415216,0.47223705497293045,0.10963735995383905
0.14547229590716781,0.8794768968687501,0.43094492576151844,0.7488363243271037
-0.32288932059295106,0.05792078400002398,0.48085830519961537,0.003392575860368888
0.4404585843529143,0.31123441095182425,0.4044568166744172,0.9835716023479734
0.4539285770025874,0.9107530735443978,0.32503284226277807,0.96124250116664
0.4148643902204485,0.6005610644309627,0.38864864392991705,0.9482084232179808
-0.1298412997445556,0.7190698097119134,0.10158006300056899,0.14757222316698865
-0.48454338347113257,0.8437071542064833,0.37416959251480775,0.13237210321293685
0.4283185625877254,0.5283604620064256,0.11681076400711565,0.9999999663248567
-0.07181585168268567,0.846912242011384,0.45506012894077275,0.5552826995474871
0.46665481904366957,0.6423769249617242,0.4586103892578187,0.9383096005293173
0.46361997708925284,0.6887939460578671,0.14572800954086587,0.9999853308158528
0.35300945546736007,0.16132591061645804,0.37185190025804127,0.9936528508019526
-0.2055511079304143,0.9396286409423569,0.36725750139815916,0.3945720696472108
-0.11490227139807474,0.7981235069305664,0.29923266573936436,0.44161494775886256
0.3511366715168569,0.261654036185678,0.11000945631925069,0.9999999999599986
-0.18307799484372234,0.5841947197192225,0.14564139906651144,0.09232261038907646
-0.3305072533139075,0.38270124581254944,0.3637102162347543,0.1017991751120994
0.056801262458350155,0.6637979788218125,0.31184716702296683,0.6848234654969622
0.43615477416078097,0.9938093747704454,0.11850255993444421,0.9999848824601363
0.196029796674973,0.0552889331722087,0.3070227008991279,0.9973628126407763
0.07006117008936497,0.9529984015839883,0.43969456602580437,0.6875266965874163
-0.40282350622923146,0.08166741882221373,0.4561874152797325,0.0013793792011399708
0.11500722669916974,0.4661569894823702,0.3787951076594814,0.7466938593073678
0.4900538501042633,0.4872881085875017,0.36505770749543465,0.9840663188227372
-0.35991598476347597,0.27603721005381043,0.4076426527953043,0.06565349413163624
0.018329652363736737,0.5710322931990895,0.15336556890500586,0.6781270173420868
0.37737307192795544,0.8356245048752406,0.17607808898923022,0.9963692851969165
0.24076861775420444,0.3010225593991604,0.29429413549898564,0.9520525586115428
0.19701574099526797,0.07970088827561625,0.2804090647457235,0.9950406159098136
0.20248408398710926,0.6359608636348497,0.17374433011555498,0.9608096728411676
-0.14050884878024483,0.7542276778567693,0.37130356329164915,0.43740318298847647
-0.20640815573550664,0.9549777796981094,0.3964344296303774,0.4145572798602808
0.3093611554785136,0.16792940037494913,0.20833754597352688,0.9999165889371894
0.31011339467918075,0.9023462671467573,0.22517483435288926,0.9614443041981016
0.3670723185801037,0.4873022424172213,0.2029320318070607,0.9977017624013635
0.4132405525564713,0.24340065465380112,0.21144143189764628,0.9999818817822914
0.011342398860937797,0.9631209854943067,0.2458689682880673,0.6432756753084569
0.0015162946871996041,0.24604497783095977,0.27643639651634583,0.5672341678887383
0.29829517896677515,0.7361097438785725,0.29367365556561764,0.9272957699972073
0.14996393077776515,0.7870379106200881,0.29396313325896917,0.8040916470399442
0.20196687725770335,0.43621386189967276,0.3469118487452285,0.8624144167910377
0.29579266943610105,0.6930849962796757,0.23764062664279526,0.9615692599523802
0.3900053418175663,0.5767523042789585,0.3013665304285691,0.9740811547808392
-0.1620048431484642,0.2001124249087865,0.3024391929363931,0.14552159236471546
-0.12441704736005599,0.762289003292403,0.1386763079405974,0.2571194014068743
-0.406018060159131,0.92873598338807,0.3517407970462262,0.18638439638799698
0.07828014099617397,0.4937516741719487,0.21126706319762373,0.7787075400116816
-0.4640577262032579,0.9943671515260906,0.1187846498878618,0.00029215277891367716
-0.034401981867539844,0.43368566039951206,0.3588404487015672,0.5256501842851456
0.04264463470757662,0.48493920991471273,0.11936711243555337,0.8013015106852392
-0.2134587478717156,0.6771585388338984,0.27675278319485214,0.24991519278176622
0.09083326056901075,0.19391244278210035,0.34845987314938637,0.7678744251202372
-0.46949975006095057,0.9029265498477343,0.4994344058904786,0.25562625312330944
-0.4626518112507856,0.8032600691680725,0.30605096481677074,0.08029218773578695
0.32260056065965825,0.8736931135278616,0.22727847813157087,0.9664046619532066
-0.1398093585887371,0.6134629937090466,0.2968057829621287,0.36195833662524257
-0.3729394873481152,0.884910481567698,0.17828152205093942,0.030323949840280504
0.02224326005480437,0.6831727624052746,0.2751804036233015,0.6412122266402149
0.26999355309861084,0.516445290787902,0.44923177572326023,0.8594207514394628
-0.2841789725031568,0.9324728959448685,0.15444938531224506,0.06447878674670804
0.12289047581900026,0.4453225711332863,0.31205931173315804,0.7884833418418495
-0.414652535006232,0.5055641569369552,0.3483226781350819,0.07376260428792118
-0.4483182788313923,0.17784829351848216,0.2252035618205826,2.3319545688195986e-06
0.031354631568147995,0.9481824197603709,0.39436566935233164,0.6543581253965142
0.04063512161010652,0.22884228037768262,0.3654821735801855,0.649984886110889
0.13742990149820655,0.20940176494975,0.2855957165310299,0.8843529231046374
0.22609133372266155,0.11018265818885906,0.35602855087514046,0.9782474244064557
0.4758520794625346,0.45882585664044917,0.4361066422570063,0.9668369656785699
0.01630034830119531,0.28087840437930206,0.3401640196299423,0.6019730553087697
-0.17704352705875404,0.7433731905261285,0.32751758998015507,0.36161450518784943
0.29518619476870367,0.31444640400201285,0.34857068459272783,0.9543288076734829
-0.22916774873792578,0.7235625591071505,0.3702299605847768,0.32443070941811847
-0.061028579294363894,0.20400147194852675,0.26126147593242277,0.3550436855150827
-0.42154361865773404,0.23766618496608236,0.4347254612925391,0.03384962487742733
-0.4746492565845425,0.8081124188370902,0.4695614708469069,0.2067692586771786
0.46264841467792506,0.37738261640551624,0.34874525279454827,0.990730863544499
0.3359801205122058,0.12065623584864589,0.4546911766403412,0.987597773855549
0.19597420609369798,0.961789767037524,0.39786008122662125,0.7940629988328993
-0.09104705558573012,0.18561823487917528,0.26918600088675515,0.2588005060733446
-0.3267056799291542,0.15869514747533783,0.2984069498474701,0.004369167657425906
-0.34356295732891395,0.3647982427181036,0.32805258264967646,0.06143673151127672
-0.24975710183540467,0.10467743153901025,0.4756260914847617,0.06525765137398788
0.04922666470612047,0.16406021219165715,0.3592317643453615,0.6799095047641044
0.21459592270006234,0.8479801515595999,0.3034175854137147,0.855313285354725
0.16019737671773127,0.17979178715257194,0.14935946079602824,0.9965654966330187
-0.22006610305405716,0.12031254552591299,0.3667521689035823,0.05272129204289886
0.4548652806631941,0.8811579615124496,0.3218906218253365,0.9642489089015163
0.2378969166957685,0.4493585430313106,0.47600326749149546,0.8353477511245064
0.054354052511400686,0.1655913119983032,0.23681325043181578,0.7574543220989842
0.11172074623435224,0.5857022561994744,0.41817745858014044,0.7259506422596834
-0.08039993757221009,0.05109078147715964,0.21301107687814455,0.05560947577249014
-0.25226901049884254,0.433108729083259,0.16871076265614435,0.021613038913418613
-0.1440273213487384,0.59441068811159,0.10487681389715796,0.08483811627758814
0.2578461104643691,0.9575488299586955,0.458168299041232,0.8175514510038968
-0.48560651137024413,0.3332001161468927,0.27784748372345536,0.0022295097106179956
-0.38392735949308376,0.7674005855710798,0.2124779811662783,0.03891367280191585
-0.45399735797824725,0.14137281576607802,0.26125676308430096,3.387510730633606e-06
-0.45927119768102986,0.4392465265336599,0.3847406276342759,0.05619825715258282
0.3554605840110072,0.2309033825816641,0.2573076929748332,0.9987776436760758
0.20365785938002368,0.49754315751761047,0.19029236766832766,0.9616136228121965
-0.025826170912674806,0.42305954027721965,0.13511604367341157,0.4963165981710283
-0.4021658393489985,0.9799871994603142,0.3486903640826156,0.1975139409272733
-0.008384124883167643,0.9183230179414382,0.4890756053813529,0.6233987104949953
-0.02652822921943432,0.586383840669377,0.3539178008432802,0.5579626148788503
-0.3267981300899848,0.1847446801359687,0.4787548805804086,0.07488690030016329
-0.06614835076202696,0.5613874215076672,0.45120106596667325,0.5224865357930282
-0.10149526560262656,0.7941614555405346,0.1623360821208508,0.36138247269396323
0.11585009805221647,0.04764684085753384,0.45161686438466714,0.8941033508457638
0.1350936508676438,0.4396890551682751,0.10043630364602706,0.9916190050568298
-0.4546959902279555,0.05222044568116005,0.30385634152349933,4.7081009873902987e-11
-0.12538738537352878,0.2515183581724446,0.30908715381625074,0.25776450705978815
0.12585991571423638,0.1011935130049194,0.3907300305665424,0.867670335100438
0.003136258580087703,0.9609724994028315,0.4024087462125311,0.6281632102756065
0.3564898411883223,0.17714036625255164,0.19266753203813278,0.9999972661699131
0.158693631618945,0.15860284351288942,0.45281102031436493,0.8447444142139098
-0.3370655729185703,0.9723344168062495,0.17164480424923406,0.05265788967078952
-0.42943125259957016,0.5208076174000427,0.4845924910189054,0.16388294770156808
0.1424192782063156,0.7604051810905019,0.49405088452646984,0.737037539164698
-0.4734886894583782,0.3340415046578397,0.378721112732983,0.02399719452310397
0.0857755812734633,0.5375320988755069,0.3594707987556555,0.7119923359604798
0.4402302414249576,0.016785174956945887,0.4916812276086952,0.9999999999982485
0.07547417787587896,0.41473028666364187,0.1968011286361121,0.7946020432256147
-0.11183007379347809,0.5595388885795144,0.3570641166715971,0.4284184891844546
0.14328821844235318,0.5192660618641325,0.26246669998204325,0.83877702712429
-0.04174710950848337,0.4117614903445883,0.16703063805988042,0.44282017772442955
0.045616789315934936,0.7900285871070022,0.15110890669506732,0.7583158506543896
0.44146480877652516,0.5066244183871709,0.38014989074663863,0.968589062465248
-0.11389736219922575,0.6397593184094801,0.19159369863252726,0.3235219848492357
0.4611905638239142,0.19277492031768656,0.339745251770784,0.9993830638522011
0.40535064195606374,0.8628850954470126,0.19504645308992613,0.9948557188371444
-0.30420886521070356,0.3692078200707351,0.2815304353108188,0.05649705850783765
-0.43063869912483455,0.4872825969931979,0.39693248679309195,0.09213454496018098
-0.39922199862257335,0.35867283202639993,0.31125499523438116,0.02545476573801451
-0.48177817434845027,0.8929881042470827,0.44859001142664345,0.20632718158319635
-0.4055570392440716,0.9017327454926105,0.3105191681870885,0.1411767199261711
0.18300677341635685,0.2320415011641406,0.17769561885996712,0.9897301672129865
-0.428811351539771,0.7551874102047103,0.4588402458372476,0.21729782183172985
-0.1810243697062387,0.11185471025111725,0.267163625475067,0.02751116725751802
0.34487531096945456,0.0395518497747203,0.4469845534717312,0.9999603137697312
-0.47672806426417413,0.8382182723652097,0.19295508708948772,0.008821841057865185
0.3144684825889358,0.13986636406474554,0.3544675498253502,0.9936343179540574
-0.21814522522660007,0.1632348906823818,0.16611043237995637,0.0009831623923347915
-0.38183517237834375,0.6105223767010631,0.132026628647209,0.0003984208256927955
0.19673716536415065,0.8186008313785337,0.4995584280468992,0.7739213924462617
0.128942846779884,0.1977049108406318,0.10421241411967737,0.9987328649309198
